"","Country","Year","Gdp","Gdp_units","Population","Population_units","Total_investment","
                                            Total_invest_units","Gdp_per_cap","Groups","Average_temp","Average_temp_unct","Cereal_yield","CO2_emissions","climate_zone","economic_status","development_status","co2_category","population_category"
"3031","Tonga",1996,0.218,"U.S. dollars  (Billions)",98,"Persons  (Millions)","","Percent of GDP",2.22448979591837,24587,24.06,0.368666666666667,NA,1.14,"Tropical","Low-income","Developing","Low emissions","Large population"
"3032","Tonga",1997,0.222,"U.S. dollars  (Billions)",98,"Persons  (Millions)","","Percent of GDP",2.26530612244898,24588,23.2163333333333,0.356833333333333,NA,1.18,"Tropical","Low-income","Developing","Low emissions","Large population"
"3033","Tonga",1998,0.212,"U.S. dollars  (Billions)",98,"Persons  (Millions)","","Percent of GDP",2.16326530612245,24589,24.2021666666667,0.349083333333333,NA,1.13,"Tropical","Low-income","Developing","Low emissions","Large population"
"3034","Tonga",1999,0.199,"U.S. dollars  (Billions)",99,"Persons  (Millions)","","Percent of GDP",2.01010101010101,24590,24.0498333333333,0.4755,NA,1.32,"Tropical","Low-income","Developing","Low emissions","Large population"
"3035","Tonga",2000,0.205,"U.S. dollars  (Billions)",99,"Persons  (Millions)","","Percent of GDP",2.07070707070707,24591,23.942,0.419416666666667,NA,1.24,"Tropical","Low-income","Developing","Low emissions","Large population"
"3036","Tonga",2001,0.181,"U.S. dollars  (Billions)",1,"Persons  (Millions)","","Percent of GDP",181,24592,24.0485833333333,0.373583333333333,NA,1.42,"Tropical","Low-income","Developing","Low emissions","Small population"
"3037","Tonga",2002,0.183,"U.S. dollars  (Billions)",1,"Persons  (Millions)","","Percent of GDP",183,24593,23.8571666666667,0.554333333333333,NA,1.44,"Tropical","Low-income","Developing","Low emissions","Small population"
"3038","Tonga",2003,0.202,"U.S. dollars  (Billions)",1,"Persons  (Millions)","","Percent of GDP",202,24594,23.932,0.724583333333333,NA,1.77,"Tropical","Low-income","Developing","Low emissions","Small population"
"3039","Tonga",2004,0.231,"U.S. dollars  (Billions)",101,"Persons  (Millions)","","Percent of GDP",2.28712871287129,24595,23.867,0.442666666666667,NA,1.72,"Tropical","Low-income","Developing","Low emissions","Large population"
"3040","Tonga",2005,0.262,"U.S. dollars  (Billions)",101,"Persons  (Millions)","","Percent of GDP",2.59405940594059,24596,23.8098333333333,0.337333333333333,NA,1.71,"Tropical","Low-income","Developing","Low emissions","Large population"
"3041","Tonga",2006,0.292,"U.S. dollars  (Billions)",102,"Persons  (Millions)","","Percent of GDP",2.86274509803922,24597,23.6801666666667,0.394833333333333,NA,1.7,"Tropical","Low-income","Developing","Low emissions","Large population"
"3042","Tonga",2007,0.299,"U.S. dollars  (Billions)",102,"Persons  (Millions)","","Percent of GDP",2.93137254901961,24598,24.0891666666667,0.358666666666667,NA,1.72,"Tropical","Low-income","Developing","Low emissions","Large population"
"3043","Tonga",2008,0.344,"U.S. dollars  (Billions)",102,"Persons  (Millions)","","Percent of GDP",3.37254901960784,24599,23.9569166666667,0.400833333333333,NA,1.71,"Tropical","Low-income","Developing","Low emissions","Large population"
"3044","Tonga",2009,0.312,"U.S. dollars  (Billions)",103,"Persons  (Millions)","","Percent of GDP",3.02912621359223,24600,23.0986666666667,0.3505,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"3045","Tonga",2010,0.367,"U.S. dollars  (Billions)",103,"Persons  (Millions)","","Percent of GDP",3.5631067961165,24601,24.0605833333333,0.374833333333333,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"3046","Tunisia",1990,14.133,"U.S. dollars  (Billions)",8233,"Persons  (Millions)","25.096","Percent of GDP",1.71662820357099,24803,20.69825,0.30775,1144.5,1.63,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3047","Tunisia",1991,14.897,"U.S. dollars  (Billions)",8418,"Persons  (Millions)","24.64","Percent of GDP",1.76966025184129,24804,19.708,0.278,1551,1.86,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3048","Tunisia",1992,17.809,"U.S. dollars  (Billions)",8603,"Persons  (Millions)","27.774","Percent of GDP",2.07009182843194,24805,19.968,0.318166666666667,1509.7,1.77,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3049","Tunisia",1993,16.724,"U.S. dollars  (Billions)",8785,"Persons  (Millions)","28.563","Percent of GDP",1.90369948776323,24806,21.0531666666667,0.365083333333333,1205.8,1.91,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3050","Tunisia",1994,17.886,"U.S. dollars  (Billions)",8957,"Persons  (Millions)","26.552","Percent of GDP",1.99687395333259,24807,21.1639166666667,0.298916666666667,891.6,1.81,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3051","Tunisia",1995,20.616,"U.S. dollars  (Billions)",9114,"Persons  (Millions)","24.87","Percent of GDP",2.26201448321264,24808,20.7071666666667,0.259166666666667,1112,1.76,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3052","Tunisia",1996,22.324,"U.S. dollars  (Billions)",9256,"Persons  (Millions)","23.751","Percent of GDP",2.41184096802074,24809,20.5865833333333,0.249666666666667,1440.4,1.84,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3053","Tunisia",1997,21.762,"U.S. dollars  (Billions)",9384,"Persons  (Millions)","24.911","Percent of GDP",2.3190537084399,24810,20.95625,0.279083333333333,927.8,1.84,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3054","Tunisia",1998,22.87,"U.S. dollars  (Billions)",9499,"Persons  (Millions)","25.279","Percent of GDP",2.4076218549321,24811,20.6579166666667,0.26325,1345,1.93,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3055","Tunisia",1999,24.066,"U.S. dollars  (Billions)",9604,"Persons  (Millions)","25.72","Percent of GDP",2.50583090379009,24812,21.6711666666667,0.284,1232.9,1.94,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3056","Tunisia",2000,22.524,"U.S. dollars  (Billions)",9699,"Persons  (Millions)","26.502","Percent of GDP",2.32230126817198,24813,21.65,0.25125,977.1,2.08,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3057","Tunisia",2001,23.146,"U.S. dollars  (Billions)",9786,"Persons  (Millions)","26.649","Percent of GDP",2.36521561414265,24814,21.44475,0.22475,1711.7,2.15,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3058","Tunisia",2002,24.274,"U.S. dollars  (Billions)",9864,"Persons  (Millions)","26.352","Percent of GDP",2.46086780210868,24815,21.02,0.25725,1248.8,2.15,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3059","Tunisia",2003,28.797,"U.S. dollars  (Billions)",994,"Persons  (Millions)","24.155","Percent of GDP",28.9708249496982,24816,21.7779166666667,0.29075,1792.5,2.17,"Tropical","Lower-middle-income","Developed","Medium emissions","Large population"
"3060","Tunisia",2004,32.71,"U.S. dollars  (Billions)",10018,"Persons  (Millions)","23.216","Percent of GDP",3.2651227789978,24817,20.5358333333333,0.27725,1307.9,2.26,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3061","Tunisia",2005,33.851,"U.S. dollars  (Billions)",10102,"Persons  (Millions)","22.653","Percent of GDP",3.35092060978024,24818,20.99125,0.2285,1435.9,2.27,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3062","Tunisia",2006,36.059,"U.S. dollars  (Billions)",10196,"Persons  (Millions)","23.748","Percent of GDP",3.53658297371518,24819,21.6501666666667,0.283333333333333,1245.1,2.28,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3063","Tunisia",2007,40.819,"U.S. dollars  (Billions)",10298,"Persons  (Millions)","24.271","Percent of GDP",3.96377937463585,24820,21.0254166666667,0.292583333333333,1612.8,2.33,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3064","Tunisia",2008,47.039,"U.S. dollars  (Billions)",10407,"Persons  (Millions)","24.684","Percent of GDP",4.51993850293072,24821,21.0766666666667,0.291833333333333,1442.4,2.42,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3065","Tunisia",2009,45.593,"U.S. dollars  (Billions)",10522,"Persons  (Millions)","25.748","Percent of GDP",4.33311157574606,24822,21.6488333333333,0.33425,1812.9,NA,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3066","Tunisia",2010,46.21,"U.S. dollars  (Billions)",1064,"Persons  (Millions)","25.836","Percent of GDP",43.4304511278196,24823,18.6631666666667,0.41875,NA,NA,"Tropical","Lower-middle-income","Developed","Low emissions","Large population"
"3067","Turkmenistan",1990,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)","","Percent of GDP",NA,25025,15.6873333333333,0.314,NA,NA,"Temperate","Low-income","Developing","Low emissions","Small population"
"3068","Turkmenistan",1991,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)","","Percent of GDP",NA,25026,15.6390833333333,0.284166666666667,NA,NA,"Temperate","Low-income","Developing","Low emissions","Small population"
"3069","Turkmenistan",1992,1.607,"U.S. dollars  (Billions)",3975,"Persons  (Millions)","","Percent of GDP",0.404276729559748,25027,14.9955,0.287666666666667,2209.5,7.23,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3070","Turkmenistan",1993,9.063,"U.S. dollars  (Billions)",4015,"Persons  (Millions)","","Percent of GDP",2.25728518057285,25028,14.66825,0.26175,2333.5,6.93,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3071","Turkmenistan",1994,7.675,"U.S. dollars  (Billions)",4119,"Persons  (Millions)","","Percent of GDP",1.86331633891721,25029,15.79275,0.255083333333333,2610.7,8.17,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3072","Turkmenistan",1995,9.927,"U.S. dollars  (Billions)",4212,"Persons  (Millions)","","Percent of GDP",2.35683760683761,25030,15.7574166666667,0.267,1700.6,8.27,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3073","Turkmenistan",1996,4.021,"U.S. dollars  (Billions)",4293,"Persons  (Millions)","","Percent of GDP",0.936641043559283,25031,15.9435,0.297083333333333,824.2,7.35,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3074","Turkmenistan",1997,4.531,"U.S. dollars  (Billions)",4361,"Persons  (Millions)","","Percent of GDP",1.03898188488879,25032,15.9340833333333,0.297083333333333,1186.4,6.9,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3075","Turkmenistan",1998,4.837,"U.S. dollars  (Billions)",4421,"Persons  (Millions)","","Percent of GDP",1.09409635828998,25033,16.9594166666667,0.275083333333333,2148.5,5.93,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3076","Turkmenistan",1999,6.518,"U.S. dollars  (Billions)",4475,"Persons  (Millions)","","Percent of GDP",1.45653631284916,25034,16.0378333333333,0.2565,2270.7,7.89,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3077","Turkmenistan",2000,8.487,"U.S. dollars  (Billions)",4528,"Persons  (Millions)","","Percent of GDP",1.87433745583039,25035,16.4836666666667,0.289,2122.4,7.92,"Temperate","Low-income","Developing","Medium emissions","Large population"
"3078","Turkmenistan",2001,11.717,"U.S. dollars  (Billions)",4578,"Persons  (Millions)","","Percent of GDP",2.55941459152468,25036,17.0438333333333,0.27575,2318.9,8.72,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3079","Turkmenistan",2002,14.703,"U.S. dollars  (Billions)",4627,"Persons  (Millions)","","Percent of GDP",3.17765290685109,25037,15.7115,0.289916666666667,2921,8.93,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3080","Turkmenistan",2003,19.307,"U.S. dollars  (Billions)",4675,"Persons  (Millions)","","Percent of GDP",4.12983957219251,25038,16.45375,0.288916666666667,2769.4,9.29,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3081","Turkmenistan",2004,23.991,"U.S. dollars  (Billions)",4724,"Persons  (Millions)","","Percent of GDP",5.07853513971211,25039,15.8351666666667,0.274166666666667,2931.5,8.44,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3082","Turkmenistan",2005,29.023,"U.S. dollars  (Billions)",4775,"Persons  (Millions)","","Percent of GDP",6.07811518324607,25040,16.5975,0.304833333333333,2908.8,8.8,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3083","Turkmenistan",2006,36.154,"U.S. dollars  (Billions)",483,"Persons  (Millions)","","Percent of GDP",74.8530020703934,25041,16.7636666666667,0.284916666666667,3288.4,9.14,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3084","Turkmenistan",2007,43.875,"U.S. dollars  (Billions)",4887,"Persons  (Millions)","","Percent of GDP",8.97790055248619,25042,15.4814166666667,0.312166666666667,2974.3,9.44,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3085","Turkmenistan",2008,36.363,"U.S. dollars  (Billions)",4946,"Persons  (Millions)","","Percent of GDP",7.35200161746866,25043,16.9346666666667,0.273166666666667,2490.6,9.73,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3086","Turkmenistan",2009,34.162,"U.S. dollars  (Billions)",5008,"Persons  (Millions)","","Percent of GDP",6.8214856230032,25044,16.0461666666667,0.313583333333333,3203.2,NA,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3087","Turkmenistan",2010,34.788,"U.S. dollars  (Billions)",5087,"Persons  (Millions)","","Percent of GDP",6.83860821702379,25045,21.72575,0.38925,NA,NA,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3088","Uganda",1990,7.452,"U.S. dollars  (Billions)",15782,"Persons  (Millions)","9.709","Percent of GDP",0.47218350019009,25247,23.4080833333333,0.4485,1497.6,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3089","Uganda",1991,3.897,"U.S. dollars  (Billions)",16343,"Persons  (Millions)","12.511","Percent of GDP",0.238450712843419,25248,23.18875,0.475833333333333,1434,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3090","Uganda",1992,3.645,"U.S. dollars  (Billions)",16873,"Persons  (Millions)","12.479","Percent of GDP",0.216025603034434,25249,23.1031666666667,0.552166666666667,1530.1,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3091","Uganda",1993,4.311,"U.S. dollars  (Billions)",17447,"Persons  (Millions)","12.139","Percent of GDP",0.247091190462544,25250,23.6739166666667,0.571333333333333,1540.9,0.04,"Tropical","Low-income","Developing","Low emissions","Large population"
"3092","Uganda",1994,6.24,"U.S. dollars  (Billions)",18021,"Persons  (Millions)","10.853","Percent of GDP",0.346262693524222,25251,23.3753333333333,0.493083333333333,1494.9,0.04,"Tropical","Low-income","Developing","Low emissions","Large population"
"3093","Uganda",1995,7.473,"U.S. dollars  (Billions)",18595,"Persons  (Millions)","13.166","Percent of GDP",0.401882226404948,25252,23.4463333333333,0.395416666666667,1571.2,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3094","Uganda",1996,7.713,"U.S. dollars  (Billions)",19214,"Persons  (Millions)","15.144","Percent of GDP",0.401426043509941,25253,23.63775,0.468166666666667,1204.8,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3095","Uganda",1997,8.407,"U.S. dollars  (Billions)",19832,"Persons  (Millions)","13.494","Percent of GDP",0.423910851149657,25254,23.6780833333333,0.473166666666667,1218.1,0.05,"Tropical","Low-income","Developing","Low emissions","Large population"
"3096","Uganda",1998,8.23,"U.S. dollars  (Billions)",2045,"Persons  (Millions)","14.087","Percent of GDP",4.02444987775061,25255,23.62375,0.589916666666667,1526.3,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"3097","Uganda",1999,7.823,"U.S. dollars  (Billions)",21113,"Persons  (Millions)","15.335","Percent of GDP",0.37053000521006,25256,23.3031666666667,0.486416666666667,1633.9,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"3098","Uganda",2000,7.756,"U.S. dollars  (Billions)",2182,"Persons  (Millions)","20.365","Percent of GDP",3.55453712190651,25257,23.4779166666667,0.486583333333333,1539.3,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"3099","Uganda",2001,7.835,"U.S. dollars  (Billions)",22526,"Persons  (Millions)","20.059","Percent of GDP",0.347820296546213,25258,23.5645,0.5115,1641,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"3100","Uganda",2002,8.425,"U.S. dollars  (Billions)",23277,"Persons  (Millions)","20.888","Percent of GDP",0.361945267860979,25259,23.8855,0.428916666666667,1638.7,0.07,"Tropical","Low-income","Developing","Low emissions","Large population"
"3101","Uganda",2003,8.725,"U.S. dollars  (Billions)",24116,"Persons  (Millions)","21.937","Percent of GDP",0.361793000497595,25260,23.8658333333333,0.4865,1677.5,0.06,"Tropical","Low-income","Developing","Low emissions","Large population"
"3102","Uganda",2004,10.75,"U.S. dollars  (Billions)",24956,"Persons  (Millions)","23.192","Percent of GDP",0.430758134316397,25261,23.8765,0.566416666666667,1468,0.07,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3103","Uganda",2005,12.46,"U.S. dollars  (Billions)",25795,"Persons  (Millions)","23.119","Percent of GDP",0.48303934871099,25262,24.0206666666667,0.44625,1532,0.08,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3104","Uganda",2006,14.079,"U.S. dollars  (Billions)",26678,"Persons  (Millions)","22.017","Percent of GDP",0.527738211260214,25263,23.5809166666667,0.477416666666667,1522.9,0.09,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3105","Uganda",2007,17.512,"U.S. dollars  (Billions)",27606,"Persons  (Millions)","24.9","Percent of GDP",0.634354850394842,25264,23.4785833333333,0.523916666666667,1525.2,0.11,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3106","Uganda",2008,22.419,"U.S. dollars  (Billions)",28578,"Persons  (Millions)","22.181","Percent of GDP",0.784484568549234,25265,23.634,0.379916666666667,1534.4,0.12,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3107","Uganda",2009,24.107,"U.S. dollars  (Billions)",29549,"Persons  (Millions)","21.469","Percent of GDP",0.81583133100951,25266,23.999,0.408416666666667,1539.4,NA,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3108","Uganda",2010,24.683,"U.S. dollars  (Billions)",30521,"Persons  (Millions)","22.667","Percent of GDP",0.808721863634874,25267,16.98425,0.381833333333333,NA,NA,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3109","Ukraine",1990,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)",NA,"Percent of GDP",NA,25358,8.24933333333333,0.221416666666667,NA,NA,"Cold","Low-income","Developing","Low emissions","Small population"
"3110","Ukraine",1991,NA,"U.S. dollars  (Billions)",NA,"Persons  (Millions)",NA,"Percent of GDP",NA,25359,8.69508333333333,0.179083333333333,NA,NA,"Cold","Low-income","Developing","Low emissions","Small population"
"3111","Ukraine",1992,22.193,"U.S. dollars  (Billions)",5187,"Persons  (Millions)","39.054","Percent of GDP",4.27858106805475,25360,8.15591666666667,0.221,2834.4,12.3,"Cold","Lower-middle-income","Developing","High emissions","Large population"
"3112","Ukraine",1993,35.025,"U.S. dollars  (Billions)",51715,"Persons  (Millions)","33.614","Percent of GDP",0.677269650971672,25361,7.56916666666667,0.184,3291.3,10.47,"Cold","Lower-middle-income","Developing","High emissions","Large population"
"3113","Ukraine",1994,38.012,"U.S. dollars  (Billions)",513,"Persons  (Millions)","23.681","Percent of GDP",74.0974658869396,25362,9.19658333333333,0.198416666666667,2728.9,8.61,"Cold","Lower-middle-income","Developed","Medium emissions","Large population"
"3114","Ukraine",1995,38.275,"U.S. dollars  (Billions)",50874,"Persons  (Millions)","26.762","Percent of GDP",0.752348940519715,25363,7.10166666666667,0.1885,2512.2,8.66,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3115","Ukraine",1996,46.083,"U.S. dollars  (Billions)",504,"Persons  (Millions)","22.615","Percent of GDP",91.4345238095238,25364,8.45858333333333,0.20225,2010.1,8.08,"Cold","Lower-middle-income","Developed","Medium emissions","Large population"
"3116","Ukraine",1997,51.867,"U.S. dollars  (Billions)",49974,"Persons  (Millions)","21.659","Percent of GDP",1.03787969744267,25365,8.05133333333333,0.221166666666667,2490.1,6.74,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3117","Ukraine",1998,43.315,"U.S. dollars  (Billions)",49545,"Persons  (Millions)","21.035","Percent of GDP",0.874255727116763,25366,8.6465,0.190166666666667,2105.3,6.55,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3118","Ukraine",1999,32.661,"U.S. dollars  (Billions)",49115,"Persons  (Millions)","19.42","Percent of GDP",0.664990328820116,25367,9.191,0.177083333333333,2002.6,6.69,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3119","Ukraine",2000,32.331,"U.S. dollars  (Billions)",48664,"Persons  (Millions)","19.794","Percent of GDP",0.664372020384679,25368,9.63408333333333,0.205333333333333,1950.7,6.52,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3120","Ukraine",2001,37.863,"U.S. dollars  (Billions)",48241,"Persons  (Millions)","21.813","Percent of GDP",0.784871789556601,25369,9.27358333333333,0.173416666666667,2725.8,6.61,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3121","Ukraine",2002,42.339,"U.S. dollars  (Billions)",47823,"Persons  (Millions)","20.191","Percent of GDP",0.885327143842921,25370,7.98558333333333,0.195416666666667,2749.6,6.61,"Cold","Lower-middle-income","Developing","Medium emissions","Large population"
"3122","Ukraine",2003,50.096,"U.S. dollars  (Billions)",47442,"Persons  (Millions)","21.943","Percent of GDP",1.05594199232747,25371,9.073,0.232833333333333,1849,7.37,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3123","Ukraine",2004,64.747,"U.S. dollars  (Billions)",47101,"Persons  (Millions)","21.096","Percent of GDP",1.37464172735186,25372,8.44883333333333,0.244,2845.1,7.23,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3124","Ukraine",2005,85.996,"U.S. dollars  (Billions)",46749,"Persons  (Millions)","22.507","Percent of GDP",1.83952597916533,25373,8.27833333333333,0.206583333333333,2623,7.2,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3125","Ukraine",2006,107.767,"U.S. dollars  (Billions)",46466,"Persons  (Millions)","24.543","Percent of GDP",2.31926569965136,25374,9.99225,0.23975,2427.7,7.01,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3126","Ukraine",2007,143.26,"U.S. dollars  (Billions)",46192,"Persons  (Millions)","27.781","Percent of GDP",3.10140284031867,25375,9.7605,0.205416666666667,2206.9,7.07,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3127","Ukraine",2008,181.313,"U.S. dollars  (Billions)",45963,"Persons  (Millions)","27.393","Percent of GDP",3.94475991558427,25376,9.30608333333333,0.20175,3487.3,6.99,"Cold","Upper-middle-income","Developing","Medium emissions","Large population"
"3128","Ukraine",2009,117.079,"U.S. dollars  (Billions)",45783,"Persons  (Millions)","17.068","Percent of GDP",2.55725924469781,25377,8.86916666666667,0.222833333333333,3004,NA,"Cold","Upper-middle-income","Developing","Low emissions","Large population"
"3129","Ukraine",2010,136.011,"U.S. dollars  (Billions)",45598,"Persons  (Millions)","20.873","Percent of GDP",2.98282819421904,25378,15.2954166666667,0.399333333333333,NA,NA,"Temperate","Upper-middle-income","Developing","Low emissions","Large population"
"3130","United Arab Emirates",1990,50.682,"U.S. dollars  (Billions)",1844,"Persons  (Millions)","22.369","Percent of GDP",27.4848156182213,25469,28.3609166666667,0.31625,2216.4,28.76,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3131","United Arab Emirates",1991,49.3,"U.S. dollars  (Billions)",1928,"Persons  (Millions)","22.435","Percent of GDP",25.5705394190871,25470,27.1910833333333,0.30675,1594,29.85,"Tropical","Lower-middle-income","Developed","Very high emissions","Large population"
"3132","United Arab Emirates",1992,51.952,"U.S. dollars  (Billions)",2011,"Persons  (Millions)","25.047","Percent of GDP",25.8339134758826,25471,27.6970833333333,0.36875,2315.3,28.86,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3133","United Arab Emirates",1993,52.144,"U.S. dollars  (Billions)",2083,"Persons  (Millions)","21.693","Percent of GDP",25.033125300048,25472,28.1720833333333,0.342666666666667,858.5,31.1,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3134","United Arab Emirates",1994,57.395,"U.S. dollars  (Billions)",223,"Persons  (Millions)","27.654","Percent of GDP",257.37668161435,25473,28.328,0.28925,1855.3,32.75,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3135","United Arab Emirates",1995,63.432,"U.S. dollars  (Billions)",2411,"Persons  (Millions)","27.829","Percent of GDP",26.3094151804231,25474,28.0883333333333,0.326916666666667,1741.9,30.08,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3136","United Arab Emirates",1996,72.853,"U.S. dollars  (Billions)",2443,"Persons  (Millions)","25.853","Percent of GDP",29.8211215718379,25475,28.11725,0.338,1194.8,16.6,"Tropical","Upper-middle-income","Developed","High emissions","Large population"
"3137","United Arab Emirates",1997,77.167,"U.S. dollars  (Billions)",258,"Persons  (Millions)","25.119","Percent of GDP",299.096899224806,25476,28.3773333333333,0.408416666666667,5137.9,15.95,"Tropical","Upper-middle-income","Developed","High emissions","Large population"
"3138","United Arab Emirates",1998,75.304,"U.S. dollars  (Billions)",2834,"Persons  (Millions)","26.245","Percent of GDP",26.5716302046577,25477,29.4628333333333,0.3135,7200,29.58,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3139","United Arab Emirates",1999,84.42,"U.S. dollars  (Billions)",3033,"Persons  (Millions)","24.838","Percent of GDP",27.8338278931751,25478,29.0975833333333,0.327833333333333,4156.8,27.05,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3140","United Arab Emirates",2000,102.987,"U.S. dollars  (Billions)",2995,"Persons  (Millions)","21.926","Percent of GDP",34.3863105175292,25479,28.7931666666667,0.330666666666667,6500,37.11,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3141","United Arab Emirates",2001,103.312,"U.S. dollars  (Billions)",3167,"Persons  (Millions)","22.502","Percent of GDP",32.6214082728134,25480,29.2244166666667,0.328333333333333,3533.3,32.18,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3142","United Arab Emirates",2002,109.816,"U.S. dollars  (Billions)",3349,"Persons  (Millions)","22.546","Percent of GDP",32.7906837862048,25481,29.14725,0.29875,3411.7,25.9,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3143","United Arab Emirates",2003,124.346,"U.S. dollars  (Billions)",3551,"Persons  (Millions)","22.13","Percent of GDP",35.0171782596452,25482,29.31,0.371,2500,31.28,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3144","United Arab Emirates",2004,147.812,"U.S. dollars  (Billions)",3761,"Persons  (Millions)","19.98","Percent of GDP",39.3012496676416,25483,28.81625,0.31775,2000,30.86,"Tropical","Upper-middle-income","Developing","Very high emissions","Large population"
"3145","United Arab Emirates",2005,180.616,"U.S. dollars  (Billions)",4106,"Persons  (Millions)","20.167","Percent of GDP",43.9883097905504,25484,29.0874166666667,0.361166666666667,2000,28.41,"Tropical","Upper-middle-income","Developed","Very high emissions","Large population"
"3146","United Arab Emirates",2006,222.117,"U.S. dollars  (Billions)",5012,"Persons  (Millions)","19.271","Percent of GDP",44.3170391061453,25485,28.8665,0.394,2600,26.33,"Tropical","High-income","Developing","Very high emissions","Large population"
"3147","United Arab Emirates",2007,257.883,"U.S. dollars  (Billions)",6219,"Persons  (Millions)","25.202","Percent of GDP",41.4669561022672,25486,29.0465833333333,0.398,3000,25.53,"Tropical","High-income","Developed","Very high emissions","Large population"
